Índice de Precios al Consumidor (IPC);;;;;;;;;;;;;;;
Cobertura Nacional - Año base 2018;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Año;Mes;DIVISION;GRUPO;CLASE;SUBCLASE;PRODUCTO;GLOSA;Ponderación;Índice;Variación Mensual  ( % );Variación Acumulada   ( % );Variación 12 Meses   ( % );Incidencia Mensual   ( % );Incidencia Acumulada    ( % );Incidencia 12 Meses    ( % )
2019;1;5;6;2;1;;SERVICIOS DOMÉSTICOS;26.473;101.32;0.2;0.2; ;0.006;0.006; 
2019;1;1;1;3;1;;PESCADOS FRESCOS, REFRIGERADOS O CONGELADOS;0.26577;100.64;6.8;6.8; ;0.017;0.017; 
2019;1;2;1;3;1;;CERVEZAS;139.219;101.80;1.2;1.2; ;0.016;0.016; 
2019;1;3;1;3;1;;ARTÍCULOS Y ACCESORIOS DE VESTIR;0.11757;100.83;0.2;0.2; ;0.000;0.000; 
2019;1;6;1;3;1;;ARTEFACTOS Y ARTÍCULOS TERAPÉUTICOS;0.39942;101.46;0.7;0.7; ;0.003;0.003; 
2019;1;7;1;3;1;;BICICLETA;0.06915;97.72;0.6;0.6; ;0.000;0.000; 
2019;1;9;1;3;1;;COMPUTADORES E IMPRESORAS;0.46834;97.35;0.6;0.6; ;0.003;0.003; 
2019;1;6;2;3;1;;SERVICIOS DE LABORATORIOS DE ANÁLISIS MÉDICOS, DE DIAGNOSTICO Y RADIOLÓGICOS;0.59966;99.62;-0.9;-0.9; ;-0.006;-0.006; 
2019;1;7;2;3;1;;SERVICIOS DE MANTENCIÓN Y REPARACIÓN DEL AUTOMÓVIL;0.89246;101.22;0.2;0.2; ;0.002;0.002; 
2019;1;9;2;3;1;;JARDINERÍA Y FLORES;0.11965;99.64;-1.0;-1.0; ;-0.001;-0.001; 
2019;1;4;3;3;1;;OTROS SERVICIOS RELACIONADOS CON LA VIVIENDA;0.08189;104.69;0.0;0.0; ;0.000;0.000; 
2019;1;5;3;3;1;;SERVICIOS DE REPARACIÓN DE LÍNEA BLANCA Y ELECTRODOMÉSTICOS;0.03963;101.81;0.0;0.0; ;0.000;0.000; 
2019;1;7;3;3;1;;SERVICIOS DE TRANSPORTE COMBINADO DE PASAJEROS;126.432;102.68;0.0;0.0; ;0.000;0.000; 
2019;1;9;3;3;1;;JUEGOS DE AZAR;0.02478;100.00;0.0;0.0; ;0.000;0.000; 
2019;1;4;4;3;1;;OTROS COMBUSTIBLES DE USO DOMÉSTICO;0.50515;96.38;-1.1;-1.1; ;-0.005;-0.005; 
2019;1;9;4;3;1;;ARTÍCULOS ESCOLARES;0.31019;101.56;-0.5;-0.5; ;-0.002;-0.002; 
2019;1;1;1;4;1;;LECHES;0.72248;99.86;1.0;1.0; ;0.007;0.007; 
2019;1;3;1;4;1;;SERVICIOS DE LIMPIEZA Y REPARACIÓN DE VESTUARIO;0.06004;101.57;0.4;0.4; ;0.000;0.000; 
2019;1;9;1;4;1;;REGISTROS DE SONIDOS E IMÁGENES;0.04773;95.52;1.5;1.5; ;0.001;0.001; 
2019;1;7;2;4;1;;SERVICIOS DE ESTACIONAMIENTO;0.2761;100.66;0.4;0.4; ;0.001;0.001; 
2019;1;9;2;4;1;;ALIMENTOS Y ACCESORIOS PARA MASCOTAS;0.75279;102.34;1.3;1.3; ;0.010;0.010; 
2019;1;1;1;5;1;;MANTEQUILLA Y MARGARINA;0.23888;104.16;0.1;0.1; ;0.000;0.000; 
2019;1;9;2;5;1;;SERVICIOS VETERINARIOS;0.24731;102.56;1.0;1.0; ;0.002;0.002; 
2019;1;1;1;6;1;;FRUTAS FRESCAS, REFRIGERADAS O CONGELADAS;0.79334;102.91;-4.8;-4.8; ;-0.041;-0.041; 
2019;1;1;1;7;1;;HORTALIZAS FRESCAS, REFRIGERADAS, CONGELADAS O CONSERVADAS;192.322;101.11;3.7;3.7; ;0.069;0.069; 
2019;1;1;1;8;1;;AZÚCAR Y ENDULZANTES;0.17443;99.47;0.4;0.4; ;0.001;0.001; 
2019;1;1;1;9;1;;SAL, HIERBAS, ESPECIAS Y CONDIMENTOS CULINARIOS;0.12217;103.19;2.1;2.1; ;0.003;0.003; 
2019;1;1;1;1;2;;HARINAS Y CEREALES;0.31595;100.48;-0.5;-0.5; ;-0.002;-0.002; 
2019;1;5;1;1;2;;ARTÍCULOS Y ORNAMENTACIÓN PARA EL HOGAR;0.17077;98.15;-4.3;-4.3; ;-0.008;-0.008; 
2019;1;7;1;1;2;;AUTOMÓVIL USADO;0.27347;94.75;-1.5;-1.5; ;-0.004;-0.004; 
2019;1;9;1;1;2;;EQUIPOS DE AUDIO;0.07886;94.15;3.9;3.9; ;0.003;0.003; 
2019;1;11;1;1;2;;ALIMENTOS PREPARADOS  PARA LLEVAR;160.063;101.65;0.7;0.7; ;0.011;0.011; 
2019;1;1;2;1;2;;TÉ;0.17671;99.29;-2.1;-2.1; ;-0.004;-0.004; 
2019;1;3;2;1;2;;CALZADO PARA MUJER;0.47835;98.22;-1.9;-1.9; ;-0.009;-0.009; 
2019;1;7;3;1;2;;SERVICIOS DE TRANSPORTE DE PASAJEROS POR CARRETERAS;0.49365;112.07;1.8;1.8; ;0.010;0.010; 
2019;1;9;3;1;2;;CLASES DEPORTIVAS Y RECREATIVAS;0.31168;101.32;0.0;0.0; ;0.000;0.000; 
2019;1;9;4;1;2;;LIBROS;0.22681;101.09;-0.3;-0.3; ;-0.001;-0.001; 
2019;1;5;5;1;2;;ACCESORIOS PARA EL HOGAR;0.20834;100.67;-0.2;-0.2; ;0.000;0.000; 
2019;1;5;6;1;2;;ARTÍCULOS DE LIMPIEZA PARA EL HOGAR;0.29643;101.88;0.5;0.5; ;0.002;0.002; 
2019;1;1;1;2;2;;CARNE DE CERDO FRESCA, REFRIGERADA O CONGELADA;0.45693;98.56;-1.1;-1.1; ;-0.005;-0.005; 
2019;1;3;1;2;2;;VESTUARIO PARA MUJER;0.76977;98.73;-0.4;-0.4; ;-0.003;-0.003; 
2019;1;12;1;2;2;;PRODUCTOS DE HIGIENE PERSONAL;140.288;100.95;0.9;0.9; ;0.012;0.012; 
2019;1;1;2;2;2;;BEBIDAS DE FANTASÍA;114.376;102.56;-0.2;-0.2; ;-0.003;-0.003; 
2019;1;7;2;2;2;;LUBRICANTES Y ACEITES PARA EL AUTOMÓVIL;0.03754;98.46;0.4;0.4; ;0.000;0.000; 
2019;1;9;3;2;2;;SERVICIOS FOTOGRÁFICOS;0.02779;103.33;-0.1;-0.1; ;0.000;0.000; 
2019;1;4;4;2;2;;GAS LICUADO;11.474;99.58;-2.1;-2.1; ;-0.025;-0.025; 
2019;1;1;1;3;2;;MARISCOS FRESCOS, REFRIGERADOS O CONGELADOS;0.08082;99.44;2.1;2.1; ;0.002;0.002; 
2019;1;6;2;3;2;;SERVICIOS DE OTROS PROFESIONALES DE LA SALUD;0.34187;100.76;0.2;0.2; ;0.001;0.001; 
2019;1;4;3;3;2;;GASTOS DE COPROPIEDAD;136.955;105.72;3.7;3.7; ;0.051;0.051; 
2019;1;9;4;3;2;;ARTÍCULOS DE ESCRITORIO;0.03565;104.07;-0.1;-0.1; ;0.000;0.000; 
2019;1;1;1;4;2;;YOGHURT Y POSTRES LÁCTEOS;0.44962;100.55;-0.9;-0.9; ;-0.004;-0.004; 
2019;1;7;2;4;2;;SERVICIOS RELACIONADOS A LA CIRCULACIÓN DEL VEHÍCULO;0.82355;105.27;5.6;5.6; ;0.046;0.046; 
2019;1;1;1;5;2;;ACEITES COMESTIBLES;0.29183;98.74;0.7;0.7; ;0.002;0.002; 
2019;1;1;1;6;2;;FRUTOS SECOS Y FRUTAS EN CONSERVA;0.17982;98.83;-0.9;-0.9; ;-0.002;-0.002; 
2019;1;1;1;7;2;;LEGUMBRES SECAS;0.14401;97.90;0.1;0.1; ;0.000;0.000; 
2019;1;1;1;8;2;;MERMELADA, MANJAR Y OTROS DULCES UNTABLES;0.14835;101.11;-1.6;-1.6; ;-0.002;-0.002; 
2019;1;1;1;9;2;;SALSAS Y ADEREZOS;0.29939;101.62;-0.5;-0.5; ;-0.001;-0.001; 
2019;1;1;1;1;3;;PAN Y OTROS PRODUCTOS DE PANADERÍA;327.246;101.83;0.4;0.4; ;0.013;0.013; 
2019;1;1;2;1;3;;CACAO Y FORTIFICANTE EN POLVO;0.05023;100.41;0.0;0.0; ;0.000;0.000; 
2019;1;3;2;1;3;;CALZADO INFANTIL;0.33507;98.93;0.4;0.4; ;0.001;0.001; 
2019;1;1;1;2;3;;CARNE DE AVE FRESCA, REFRIGERADA O CONGELADA;0.98958;100.54;2.8;2.8; ;0.027;0.027; 
2019;1;3;1;2;3;;VESTUARIO INFANTIL;0.27728;94.02;0.1;0.1; ;0.000;0.000; 
2019;1;12;1;2;3;;PRODUCTOS DE BELLEZA;0.4513;102.25;0.3;0.3; ;0.001;0.001; 
2019;1;1;2;2;3;;JUGOS LÍQUIDOS Y EN POLVO;0.42706;102.66;-0.6;-0.6; ;-0.003;-0.003; 
2019;1;9;3;2;3;;SERVICIOS DE TELEVISIÓN;0.36707;100.26;0.0;0.0; ;0.000;0.000; 
2019;1;1;1;3;3;;PESCADOS Y MARISCOS EN CONSERVA;0.22583;98.99;0.2;0.2; ;0.000;0.000; 
2019;1;1;1;4;3;;QUESOS;0.84248;99.99;-1.7;-1.7; ;-0.014;-0.014; 
2019;1;1;1;7;3;;TUBÉRCULOS Y PRODUCTOS DERIVADOS;0.51907;94.88;-15.8;-15.8; ;-0.092;-0.092; 
2019;1;1;1;8;3;;CARAMELOS, CHOCOLATES Y OTROS PRODUCTOS DE CONFITERÍA;0.35221;101.66;0.3;0.3; ;0.001;0.001; 
2019;1;1;1;9;3;;SOPAS Y CREMAS, ALIMENTOS PARA BEBÉ Y POSTRES NO LÁCTEOS;0.27614;100.06;0.0;0.0; ;0.000;0.000; 
2019;1;1;1;1;4;;PASTAS;0.26583;101.73;0.6;0.6; ;0.002;0.002; 
2019;1;1;1;2;4;;CARNE PROCESADA Y FIAMBRERÍA;111.383;99.75;-0.9;-0.9; ;-0.010;-0.010; 
2019;1;3;1;2;4;;VESTUARIO ESCOLAR;0.39907;102.64;2.7;2.7; ;0.011;0.011; 
2019;1;1;1;4;4;;HUEVOS;0.40773;96.91;-2.0;-2.0; ;-0.008;-0.008; 
2019;1;1;1;8;4;;HELADOS;0.25363;99.84;-0.4;-0.4; ;-0.001;-0.001; 
2019;1;1;1;1;1;1;ARROZ;0.18033;98.62;-1.1;-1.1; ;-0.002;-0.002; 
2019;1;2;1;1;1;1;PISCO;0.23562;100.02;-0.5;-0.5; ;-0.001;-0.001; 
2019;1;3;1;1;1;1;TELAS PARA CONFECCIÓN DE VESTUARIO;0.03406;101.92;0.4;0.4; ;0.000;0.000; 
2019;1;4;1;1;1;1;ARRIENDO;552.872;102.11;0.3;0.3; ;0.019;0.019; 
2019;1;5;1;1;1;1;CAMA;0.24409;97.97;-1.8;-1.8; ;-0.004;-0.004; 
2019;1;6;1;1;1;1;MEDICAMENTOS ANTIINFECCIOSOS, ANTIVIRALES Y ANTIFUNGICOS;0.10445;97.26;-4.0;-4.0; ;-0.004;-0.004; 
2019;1;7;1;1;1;1;AUTOMÓVIL NUEVO;285.541;99.85;1.0;1.0; ;0.027;0.027; 
2019;1;8;1;1;1;1;EQUIPO DE TELEFONÍA MÓVIL;0.61378;94.82;-1.0;-1.0; ;-0.006;-0.006; 
2019;1;9;1;1;1;1;TELEVISOR;0.40468;93.78;1.4;1.4; ;0.005;0.005; 
2019;1;10;1;1;1;1;SERVICIO DE EDUCACIÓN DE JARDÍN INFANTIL;0.29383;101.05;0.0;0.0; ;0.000;0.000; 
2019;1;11;1;1;1;1;ALIMENTOS CONSUMIDOS FUERA DEL HOGAR;310.518;102.24;0.4;0.4; ;0.012;0.012; 
2019;1;12;1;1;1;1;SERVICIOS DE PELUQUERÍA;0.28677;101.19;0.1;0.1; ;0.000;0.000; 
2019;1;1;2;1;1;1;CAFÉ Y SUCEDÁNEOS;0.15522;100.38;1.4;1.4; ;0.002;0.002; 
2019;1;2;2;1;1;1;CIGARRILLOS;190.687;102.67;2.7;2.7; ;0.051;0.051; 
2019;1;3;2;1;1;1;ZAPATILLAS PARA HOMBRE;0.23515;97.37;-0.7;-0.7; ;-0.002;-0.002; 
2019;1;4;2;1;1;1;MATERIALES PARA LA REPARACIÓN DE LA VIVIENDA;0.46731;104.72;0.5;0.5; ;0.002;0.002; 
2019;1;5;2;1;1;1;TEXTILES PARA CAMA;0.15219;94.83;1.5;1.5; ;0.002;0.002; 
2019;1;6;2;1;1;1;CONSULTA MÉDICA;113.844;100.89;0.2;0.2; ;0.003;0.003; 
2019;1;7;2;1;1;1;REPUESTOS PARA EL FUNCIONAMIENTO ELÉCTRICO DEL AUTOMÓVIL;0.07448;100.74;-1.0;-1.0; ;-0.001;-0.001; 
2019;1;8;2;1;1;1;SERVICIO DE CONEXIÓN INTERNET;0.29033;96.97;0.0;0.0; ;0.000;0.000; 
2019;1;9;2;1;1;1;JUGUETES;0.39909;98.93;0.0;0.0; ;0.000;0.000; 
2019;1;10;2;1;1;1;SERVICIO DE EDUCACIÓN DE LA ENSEÑANZA MEDIA;0.64279;100.44;0.0;0.0; ;0.000;0.000; 
2019;1;11;2;1;1;1;SERVICIO DE ALOJAMIENTO TURÍSTICO;0.51476;100.41;1.2;1.2; ;0.006;0.006; 
2019;1;12;2;1;1;1;JOYAS;0.17174;100.82;0.0;0.0; ;0.000;0.000; 
2019;1;4;3;1;1;1;AGUA POTABLE;165.637;102.50;0.0;0.0; ;0.000;0.000; 
2019;1;5;3;1;1;1;CALEFÓN;0.03793;102.47;1.7;1.7; ;0.001;0.001; 
2019;1;6;3;1;1;1;SERVICIO DE HOSPITALIZACIÓN;0.97156;101.51;0.9;0.9; ;0.008;0.008; 
2019;1;7;3;1;1;1;SERVICIO DE TRANSPORTE EN TAXI COLECTIVO;0.66401;103.78;0.9;0.9; ;0.006;0.006; 
2019;1;9;3;1;1;1;SERVICIOS PRESTADOS POR CENTROS RECREATIVOS;0.07416;103.90;11.3;11.3; ;0.008;0.008; 
2019;1;10;3;1;1;1;SERVICIO DE PRE UNIVERSITARIO;0.16925;100.19;0.0;0.0; ;0.000;0.000; 
2019;1;12;3;1;1;1;SEGUROS;0.61603;103.73;0.3;0.3; ;0.002;0.002; 
2019;1;4;4;1;1;1;ELECTRICIDAD;227.238;98.03;1.0;1.0; ;0.023;0.023; 
2019;1;5;4;1;1;1;VAJILLA;0.13225;101.29;1.3;1.3; ;0.002;0.002; 
2019;1;9;4;1;1;1;TEXTO ESCOLAR;0.17324;100.38;0.0;0.0; ;0.000;0.000; 
2019;1;10;4;1;1;1;SERVICIO DE ENSEÑANZA EN CENTROS DE FORMACIÓN TÉCNICA;0.14346;100.82;0.0;0.0; ;0.000;0.000; 
2019;1;12;4;1;1;1;GASTO FINANCIERO;0.23354;101.35;0.0;0.0; ;0.000;0.000; 
2019;1;5;5;1;1;1;HERRAMIENTAS ELÉCTRICAS Y ACCESORIOS;0.04308;102.98;4.0;4.0; ;0.002;0.002; 
2019;1;9;5;1;1;1;PAQUETE TURÍSTICO;0.76585;102.05;-7.9;-7.9; ;-0.066;-0.066; 
2019;1;10;5;1;1;1;CURSOS DE CAPACITACIÓN;0.53344;103.75;-0.5;-0.5; ;-0.003;-0.003; 
2019;1;12;5;1;1;1;SERVICIO DE EMISIÓN DE CERTIFICADO;0.04128;100.00;0.0;0.0; ;0.000;0.000; 
2019;1;5;6;1;1;1;AROMATIZADOR Y DESINFECTANTE AMBIENTAL;0.08667;95.12;-2.8;-2.8; ;-0.002;-0.002; 
2019;1;1;1;2;1;1;CARNE DE VACUNO;183.118;98.57;-0.2;-0.2; ;-0.004;-0.004; 
2019;1;2;1;2;1;1;VINO;0.86682;102.09;0.2;0.2; ;0.002;0.002; 
2019;1;3;1;2;1;1;ROPA DE ABRIGO PARA HOMBRE;0.17216;97.26;0.9;0.9; ;0.001;0.001; 
2019;1;5;1;2;1;1;SERVICIO DE REPARACIÓN DE MUEBLES;0.02258;101.56;0.0;0.0; ;0.000;0.000; 
2019;1;6;1;2;1;1;PRODUCTOS PARA LA CURACIÓN DE HERIDAS;0.0678;96.23;-4.6;-4.6; ;-0.003;-0.003; 
2019;1;7;1;2;1;1;MOTOCICLETA;0.05903;101.69;2.1;2.1; ;0.001;0.001; 
2019;1;9;1;2;1;1;CÁMARA FOTOGRÁFICA;0.06172;99.62;3.3;3.3; ;0.002;0.002; 
2019;1;12;1;2;1;1;AFEITADORA Y DEPILADORA ELÉCTRICA;0.03;96.67;-1.0;-1.0; ;0.000;0.000; 
2019;1;1;2;2;1;1;AGUA EMBOTELLADA;0.21102;100.72;0.1;0.1; ;0.000;0.000; 
2019;1;4;2;2;1;1;SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA;0.8895;103.22;0.3;0.3; ;0.003;0.003; 
2019;1;6;2;2;1;1;CONSULTA Y TRATAMIENTO ODONTOLÓGICO;126.413;101.83;1.4;1.4; ;0.018;0.018; 
2019;1;7;2;2;1;1;GASOLINA;273.049;99.25;-3.2;-3.2; ;-0.089;-0.089; 
2019;1;9;2;2;1;1;IMPLEMENTOS DEPORTIVOS;0.18023;97.52;-0.7;-0.7; ;-0.001;-0.001; 
2019;1;12;2;2;1;1;ARTÍCULOS PARA TRANSPORTE DE EFECTOS PERSONALES;0.29735;98.41;2.1;2.1; ;0.006;0.006; 
2019;1;4;3;2;1;1;SERVICIO DE RETIRO DE BASURA;0.09053;102.75;0.0;0.0; ;0.000;0.000; 
2019;1;5;3;2;1;1;ELECTRODOMÉSTICOS PEQUEÑOS DE COCINA;0.18237;97.35;0.1;0.1; ;0.000;0.000; 
2019;1;7;3;2;1;1;SERVICIO DE TRANSPORTE AÉREO;0.75389;88.98;-4.5;-4.5; ;-0.031;-0.031; 
2019;1;9;3;2;1;1;ENTRADA AL CINE;0.23441;101.41;0.1;0.1; ;0.000;0.000; 
2019;1;4;4;2;1;1;GAS POR RED;0.46326;104.04;-3.9;-3.9; ;-0.020;-0.020; 
2019;1;9;4;2;1;1;DIARIO;0.0714;99.99;0.0;0.0; ;0.000;0.000; 
2019;1;5;6;2;1;1;SERVICIO DOMÉSTICO;26.473;101.32;0.2;0.2; ;0.006;0.006; 
2019;1;1;1;3;1;1;PESCADOS;0.26577;100.64;6.8;6.8; ;0.017;0.017; 
2019;1;2;1;3;1;1;CERVEZA;139.219;101.80;1.2;1.2; ;0.016;0.016; 
2019;1;3;1;3;1;1;ARTÍCULOS PARA REPARACIÓN DE VESTUARIO;0.03652;102.94;0.3;0.3; ;0.000;0.000; 
2019;1;6;1;3;1;1;LENTES DE CORRECCIÓN;0.34303;101.31;0.0;0.0; ;0.000;0.000; 
2019;1;7;1;3;1;1;BICICLETA;0.06915;97.72;0.6;0.6; ;0.000;0.000; 
2019;1;9;1;3;1;1;COMPUTADOR;0.41602;96.98;0.5;0.5; ;0.002;0.002; 
2019;1;6;2;3;1;1;EXAMEN DE  IMAGENOLOGÍA Y RADIOLOGÍA;0.33872;98.97;-1.7;-1.7; ;-0.006;-0.006; 
2019;1;7;2;3;1;1;SERVICIO DE MANTENCIÓN Y REPARACIÓN DEL AUTOMÓVIL;0.8548;101.17;0.2;0.2; ;0.001;0.001; 
2019;1;9;2;3;1;1;FLORES;0.08826;98.98;-1.4;-1.4; ;-0.001;-0.001; 
2019;1;4;3;3;1;1;SERVICIO DE ALARMA PARA LA VIVIENDA;0.08189;104.69;0.0;0.0; ;0.000;0.000; 
2019;1;5;3;3;1;1;SERVICIO DE REPARACIÓN DE LÍNEA BLANCA Y ELECTRODOMÉSTICOS;0.03963;101.81;0.0;0.0; ;0.000;0.000; 
2019;1;7;3;3;1;1;SERVICIO DE TRANSPORTE MULTIMODAL;126.432;102.68;0.0;0.0; ;0.000;0.000; 
2019;1;9;3;3;1;1;JUEGOS DE AZAR;0.02478;100.00;0.0;0.0; ;0.000;0.000; 
2019;1;4;4;3;1;1;CARBÓN;0.04009;100.89;0.2;0.2; ;0.000;0.000; 
2019;1;9;4;3;1;1;CUADERNO;0.21817;101.41;-0.5;-0.5; ;-0.001;-0.001; 
2019;1;1;1;4;1;1;LECHE EN POLVO;0.18644;103.68;-0.5;-0.5; ;-0.001;-0.001; 
2019;1;3;1;4;1;1;SERVICIO DE LIMPIEZA Y REPARACIÓN DE VESTUARIO;0.06004;101.57;0.4;0.4; ;0.000;0.000; 
2019;1;9;1;4;1;1;UNIDAD DE ALMACENAMIENTO DIGITAL;0.04773;95.52;1.5;1.5; ;0.001;0.001; 
2019;1;7;2;4;1;1;SERVICIO DE ESTACIONAMIENTO;0.2761;100.66;0.4;0.4; ;0.001;0.001; 
2019;1;9;2;4;1;1;ALIMENTOS PARA MASCOTAS;0.68823;102.56;1.4;1.4; ;0.010;0.010; 
2019;1;1;1;5;1;1;MANTEQUILLA;0.16426;104.59;-1.3;-1.3; ;-0.002;-0.002; 
2019;1;9;2;5;1;1;SERVICIOS VETERINARIOS;0.24731;102.56;1.0;1.0; ;0.002;0.002; 
2019;1;1;1;6;1;1;MANZANA;0.11296;123.66;12.0;12.0; ;0.015;0.015; 
2019;1;1;1;7;1;1;ACELGA Y ESPINACA;0.04289;103.17;4.2;4.2; ;0.002;0.002; 
2019;1;1;1;8;1;1;AZÚCAR;0.13136;99.84;0.1;0.1; ;0.000;0.000; 
2019;1;1;1;9;1;1;SAL;0.02511;101.65;0.2;0.2; ;0.000;0.000; 
2019;1;1;1;1;2;1;HARINA;0.09428;101.43;2.0;2.0; ;0.002;0.002; 
2019;1;5;1;1;2;1;ALFOMBRA Y OTROS REVESTIMIENTOS PARA PISOS;0.05674;94.20;-10.6;-10.6; ;-0.006;-0.006; 
2019;1;7;1;1;2;1;AUTOMÓVIL USADO;0.27347;94.75;-1.5;-1.5; ;-0.004;-0.004; 
2019;1;9;1;1;2;1;EQUIPO DE SONIDO;0.04775;92.57;6.5;6.5; ;0.003;0.003; 
2019;1;11;1;1;2;1;PLATOS PREPARADOS PARA LLEVAR;160.063;101.65;0.7;0.7; ;0.011;0.011; 
2019;1;1;2;1;2;1;TÉ;0.17671;99.29;-2.1;-2.1; ;-0.004;-0.004; 
2019;1;3;2;1;2;1;ZAPATILLAS PARA MUJER;0.14788;97.09;-0.7;-0.7; ;-0.001;-0.001; 
2019;1;7;3;1;2;1;SERVICIO DE TRANSPORTE EN BUS INTERURBANO;0.49365;112.07;1.8;1.8; ;0.010;0.010; 
2019;1;9;3;1;2;1;CLASES DEPORTIVAS;0.20658;102.11;-0.1;-0.1; ;0.000;0.000; 
2019;1;9;4;1;2;1;LIBRO;0.22681;101.09;-0.3;-0.3; ;-0.001;-0.001; 
2019;1;5;5;1;2;1;ACCESORIOS DE ILUMINACIÓN;0.05921;95.96;-1.7;-1.7; ;-0.001;-0.001; 
2019;1;5;6;1;2;1;ARTÍCULOS DE LIMPIEZA;0.10211;100.89;-0.1;-0.1; ;0.000;0.000; 
2019;1;1;1;2;2;1;CARNE DE CERDO;0.45693;98.56;-1.1;-1.1; ;-0.005;-0.005; 
2019;1;3;1;2;2;1;ROPA DE ABRIGO PARA MUJER;0.20708;98.65;-0.3;-0.3; ;-0.001;-0.001; 
2019;1;12;1;2;2;1;PRODUCTOS DE HIGIENE BUCAL;0.17978;103.94;2.7;2.7; ;0.005;0.005; 
2019;1;1;2;2;2;1;BEBIDA GASEOSA;108.369;102.66;-0.2;-0.2; ;-0.002;-0.002; 
2019;1;7;2;2;2;1;LUBRICANTES Y ACEITES PARA EL AUTOMÓVIL;0.03754;98.46;0.4;0.4; ;0.000;0.000; 
2019;1;9;3;2;2;1;SERVICIO DE REVELADO FOTOGRÁFICO;0.02779;103.33;-0.1;-0.1; ;0.000;0.000; 
2019;1;4;4;2;2;1;GAS LICUADO;11.474;99.58;-2.1;-2.1; ;-0.025;-0.025; 
2019;1;1;1;3;2;1;MARISCOS;0.08082;99.44;2.1;2.1; ;0.002;0.002; 
2019;1;6;2;3;2;1;SERVICIO DE OTROS PROFESIONALES DE LA SALUD;0.34187;100.76;0.2;0.2; ;0.001;0.001; 
2019;1;4;3;3;2;1;GASTO COMÚN;136.955;105.72;3.7;3.7; ;0.051;0.051; 
2019;1;9;4;3;2;1;ARTÍCULOS DE ESCRITORIO;0.03565;104.07;-0.1;-0.1; ;0.000;0.000; 
2019;1;1;1;4;2;1;YOGHURT;0.37669;100.43;-1.2;-1.2; ;-0.005;-0.005; 
2019;1;7;2;4;2;1;SERVICIO DE PEAJE;0.72502;105.82;6.4;6.4; ;0.046;0.046; 
2019;1;1;1;5;2;1;ACEITE VEGETAL;0.29183;98.74;0.7;0.7; ;0.002;0.002; 
2019;1;1;1;6;2;1;FRUTOS SECOS;0.13142;98.50;-1.4;-1.4; ;-0.002;-0.002; 
2019;1;1;1;7;2;1;LEGUMBRES;0.14401;97.90;0.1;0.1; ;0.000;0.000; 
2019;1;1;1;8;2;1;MERMELADA;0.07621;98.66;-4.3;-4.3; ;-0.003;-0.003; 
2019;1;1;1;9;2;1;SALSAS;0.10893;102.15;0.2;0.2; ;0.000;0.000; 
2019;1;1;1;1;3;1;PAN;208.381;102.00;0.1;0.1; ;0.003;0.003; 
2019;1;1;2;1;3;1;SABORIZANTE PARA LECHE;0.05023;100.41;0.0;0.0; ;0.000;0.000; 
2019;1;3;2;1;3;1;ZAPATILLA INFANTIL;0.1438;96.79;0.3;0.3; ;0.000;0.000; 
2019;1;1;1;2;3;1;CARNE DE PAVO;0.07385;105.78;2.4;2.4; ;0.002;0.002; 
2019;1;3;1;2;3;1;ROPA DE ABRIGO INFANTIL;0.05708;93.75;1.1;1.1; ;0.001;0.001; 
2019;1;12;1;2;3;1;CREMAS PARA LA PIEL;0.17784;106.21;-2.2;-2.2; ;-0.004;-0.004; 
2019;1;1;2;2;3;1;JUGO LÍQUIDO;0.32951;100.79;-1.0;-1.0; ;-0.003;-0.003; 
2019;1;9;3;2;3;1;SERVICIO DE TELEVISIÓN PAGADA RESIDENCIAL;0.33837;100.21;0.0;0.0; ;0.000;0.000; 
2019;1;1;1;3;3;1;PESCADOS EN CONSERVA;0.20353;98.42;-0.1;-0.1; ;0.000;0.000; 
2019;1;1;1;4;3;1;QUESO;0.84248;99.99;-1.7;-1.7; ;-0.014;-0.014; 
2019;1;1;1;7;3;1;PAPA;0.3362;90.88;-24.2;-24.2; ;-0.097;-0.097; 
2019;1;1;1;8;3;1;CARAMELOS Y GOMA DE MASCAR;0.09733;102.74;-0.1;-0.1; ;0.000;0.000; 
2019;1;1;1;9;3;1;SOPAS Y CREMAS;0.087;100.02;-0.1;-0.1; ;0.000;0.000; 
2019;1;1;1;1;4;1;PASTAS;0.26583;101.73;0.6;0.6; ;0.002;0.002; 
2019;1;1;1;2;4;1;CECINAS;0.98478;99.82;-0.7;-0.7; ;-0.007;-0.007; 
2019;1;3;1;2;4;1;UNIFORME Y ROPA DEPORTIVA ESCOLAR;0.39907;102.64;2.7;2.7; ;0.011;0.011; 
2019;1;1;1;4;4;1;HUEVOS;0.40773;96.91;-2.0;-2.0; ;-0.008;-0.008; 
2019;1;1;1;8;4;1;HELADO;0.25363;99.84;-0.4;-0.4; ;-0.001;-0.001; 
2019;1;2;1;1;1;2;RON;0.07718;100.85;2.2;2.2; ;0.002;0.002; 
2019;1;5;1;1;1;2;COLCHÓN;0.04889;101.82;2.3;2.3; ;0.001;0.001; 
2019;1;6;1;1;1;2;MEDICAMENTOS PARA EL APARATO CARDIOVASCULAR;0.20425;96.07;-0.3;-0.3; ;-0.001;-0.001; 
